"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"234","Pawtuxet",93,2022-08-08,"Jess Burr","otter, muskrat",2022-08-08 10:52:00,2022-08-08 11:03:00,"muskrat? maybe bird","scat","N",1899-12-31 10:56:00,"grassy shoreline",2,4,"N","kayak",1,0,0,0,0,0
"235","Pawtuxet",94,2022-04-14,"Justin Moore","N/A",2022-04-14 11:47:00,2022-04-14 12:01:00,NA,NA,NA,NA,NA,1,2,"N","Kayak",0.857142857142857,0,0,0,0,0.142857142857143
"236","Pawtuxet",94,2022-04-14,"John Crockett","N/A",2022-04-14 11:46:00,2022-04-14 12:03:00,"otter","latrine","Y",1899-12-31 11:58:00,"pond edge",2,5,"N","Kayak",0.647058823529412,0,0,0,0,0.352941176470588
"237","Pawtuxet",94,2022-08-08,"John Crockett","N/A",2022-08-08 11:14:00,2022-08-08 11:31:00,NA,NA,NA,NA,NA,1,2,"N","Kayak",1,0,0,0,0,0
"238","Pawtuxet",94,2022-08-08,"Jess Burr","otter, muskrat",2022-08-08 11:17:00,2022-08-08 11:34:00,NA,NA,NA,NA,NA,2,4,"N","kayak",0.941176470588235,0,0,0,0,0.0588235294117647
"239","Pawtuxet",95,2022-04-14,"Justin Moore","N/A",2022-04-14 12:19:00,2022-04-14 12:40:00,"beaver","chewed stick","Y",1899-12-31 12:33:00,"pond edge",1,2,"N","Kayak",0.619047619047619,0,0,0,0,0.380952380952381
"240","Pawtuxet",95,2022-04-14,"Justin Moore","N/A",2022-04-14 12:19:00,2022-04-14 12:40:00,"muskrat","scat","Y",1899-12-31 12:34:00,"pond edge",1,2,"N","Kayak",0.619047619047619,0,0,0,0,0.380952380952381
"241","Pawtuxet",95,2022-04-14,"Justin Moore","N/A",2022-04-14 12:19:00,2022-04-14 12:40:00,"muskrat","scat","Y",1899-12-31 12:35:00,"pond edge",1,2,"N","Kayak",0.619047619047619,0,0,0,0,0.380952380952381
"242","Pawtuxet",95,2022-04-14,"John Crockett","N/A",2022-04-14 12:18:00,2022-04-14 12:40:00,NA,NA,NA,NA,"pond edge",2,5,"N","Kayak",0.5,0,0,0,0,0.5
"243","Pawtuxet",95,2022-08-08,"John Crockett","N/A",2022-08-08 11:45:00,2022-08-08 12:02:00,NA,NA,NA,NA,NA,1,2,"N","Kayak",1,0,0,0,0,0
"244","Pawtuxet",95,2022-08-08,"Jess Burr","otter, muskrat",2022-08-08 11:49:00,2022-08-08 12:04:00,NA,NA,NA,NA,NA,2,4,"N","kayak",1,0,0,0,0,0
"245","Pawtuxet",99,2022-01-27,"Justin Moore","N/A",2022-01-27 11:05:00,2022-01-27 11:23:00,"beaver","chewed stick","N",1899-12-31 11:08:00,"river edge",1,2,"N","Kayak",1,0,0,0,0,0
"246","Pawtuxet",99,2022-01-27,"Justin Moore","N/A",2022-01-27 11:05:00,2022-01-27 11:23:00,"muskrat","scat","Y",1899-12-31 11:12:00,"river edge",1,2,"N","Kayak",1,0,0,0,0,0
"247","Pawtuxet",99,2022-01-27,"Justin Moore","N/A",2022-01-27 11:05:00,2022-01-27 11:23:00,"beaver","chewed stick","Y",1899-12-31 11:15:00,"river edge",1,2,"N","Kayak",1,0,0,0,0,0
"248","Pawtuxet",99,2022-01-27,"Justin Moore","N/A",2022-01-27 11:05:00,2022-01-27 11:23:00,"muskrat","scat","Y",1899-12-31 11:18:00,"river edge",1,2,"N","Kayak",1,0,0,0,0,0
"249","Pawtuxet",99,2022-01-27,"John Crockett","N/A",2022-01-27 11:03:00,2022-01-27 11:28:00,"muskrat","scat","Y",1899-12-31 11:15:00,"river edge",2,5,"N","Kayak",1,0,0,0,0,0
"250","Pawtuxet",99,2022-01-27,"John Crockett","N/A",2022-01-27 11:03:00,2022-01-27 11:28:00,"beaver","chewed stick","Y",1899-12-31 11:19:00,"river edge",2,5,"N","Kayak",1,0,0,0,0,0
"251","Pawtuxet",99,2022-07-08,"John Crockett","N/A",2022-07-08 14:01:00,2022-07-08 14:30:00,"muskrat","scat","N",1899-12-31 14:09:00,"river",1,2,"N","kayak",0.931034482758621,0,0.0344827586206897,0,0.0344827586206897,0
"252","Pawtuxet",99,2022-07-08,"John Crockett","N/A",2022-07-08 14:01:00,2022-07-08 14:30:00,"beaver","chewed stick","N",1899-12-31 14:26:00,"river",1,2,"N","kayak",0.931034482758621,0,0.0344827586206897,0,0.0344827586206897,0
"253","Pawtuxet",99,2022-07-08,"John Crockett","N/A",2022-07-08 14:01:00,2022-07-08 14:30:00,"muskrat","scat","N",1899-12-31 14:27:00,"river",1,2,"N","kayak",0.931034482758621,0,0.0344827586206897,0,0.0344827586206897,0
"254","Pawtuxet",99,2022-07-08,"Jess Burr","muskrat",2022-07-08 14:01:00,2022-07-08 14:27:00,"muskrat","scat","N",1899-12-31 14:04:00,"forested river",2,4,"N","kayak",0.923076923076923,0,0.0769230769230769,0,0,0
"255","Pawtuxet",99,2022-07-08,"Jess Burr","muskrat",2022-07-08 14:01:00,2022-07-08 14:27:00,"muskrat","scat","N",1899-12-31 14:17:00,"forested river",2,4,"N","kayak",0.923076923076923,0,0.0769230769230769,0,0,0
"256","Pawtuxet",100,2022-02-03,"Justin Moore","beaver",2022-02-03 10:55:00,2022-02-03 11:24:00,"muskrat","track","Y",1899-12-31 10:59:00,"river edge",1,2,"Y","Kayak",0.689655172413793,0,0,0,0,0.310344827586207
"257","Pawtuxet",100,2022-02-03,"Justin Moore","beaver",2022-02-03 10:55:00,2022-02-03 11:24:00,"beaver","chewed stick","N",1899-12-31 11:04:00,"river edge",1,2,"Y","Kayak",0.689655172413793,0,0,0,0,0.310344827586207
"258","Pawtuxet",100,2022-02-03,"Justin Moore","beaver",2022-02-03 10:55:00,2022-02-03 11:24:00,"otter","track","Y",1899-12-31 11:10:00,"river edge",1,2,"Y","Kayak",0.689655172413793,0,0,0,0,0.310344827586207
"259","Pawtuxet",100,2022-02-03,"Justin Moore","beaver",2022-02-03 10:55:00,2022-02-03 11:24:00,"muskrat","track","Y",1899-12-31 11:15:00,"river edge",1,2,"Y","Kayak",0.689655172413793,0,0,0,0,0.310344827586207
"260","Pawtuxet",100,2022-02-03,"Justin Moore","beaver",2022-02-03 10:55:00,2022-02-03 11:24:00,"beaver","chewed stick","N",1899-12-31 11:20:00,"river edge",1,2,"Y","Kayak",0.689655172413793,0,0,0,0,0.310344827586207
"261","Pawtuxet",100,2022-02-03,"Justin Moore","beaver",2022-02-03 10:55:00,2022-02-03 11:24:00,"muskrat","scat","Y",1899-12-31 11:22:00,"river edge",1,2,"Y","Kayak",0.689655172413793,0,0,0,0,0.310344827586207
"262","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"beaver","chewed stick","Y",1899-12-31 10:59:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"263","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"muskrat?","track","Y",1899-12-31 11:02:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"264","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"otter","shells","Y",1899-12-31 11:11:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"265","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"beaver","chewed stick","Y",1899-12-31 11:11:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"266","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"otter","track","Y",1899-12-31 11:16:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"267","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"beaver","chewed stick","N",1899-12-31 11:20:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"268","Pawtuxet",100,2022-02-03,"John Crockett","beaver, muskrat",2022-02-03 10:55:00,2022-02-03 11:24:00,"muskrat","scat","N",1899-12-31 11:23:00,"river edge",2,5,"Y","Kayak",0.862068965517241,0,0,0,0,0.137931034482759
"269","Pawtuxet",100,2022-07-05,"Jess Burr","muskrat (saw 3 before survey site)",2022-07-05 10:30:00,2022-07-05 10:50:00,"otter","shells","Y",1899-12-31 10:34:00,"forested stream",2,4,"N","kayak",0.85,0,0,0,0,0.15
"270","Pawtuxet",100,2022-07-05,"Jess Burr","muskrat (saw 3 before survey site)",2022-07-05 10:30:00,2022-07-05 10:50:00,"otter","shells","Y",1899-12-31 10:37:00,"forested stream",2,4,"N","kayak",0.85,0,0,0,0,0.15
"271","Pawtuxet",100,2022-07-05,"Jess Burr","muskrat (saw 3 before survey site)",2022-07-05 10:30:00,2022-07-05 10:50:00,"otter","shells","Y",1899-12-31 10:43:00,"forested stream",2,4,"N","kayak",0.85,0,0,0,0,0.15
"272","Pawtuxet",100,2022-07-05,"Jess Burr","muskrat (saw 3 before survey site)",2022-07-05 10:30:00,2022-07-05 10:50:00,"beaver","chewed stick","N",1899-12-31 10:45:00,"forested stream",2,4,"N","kayak",0.85,0,0,0,0,0.15
"273","Pawtuxet",100,2022-07-05,"John Crockett","muskrat",2022-07-05 10:31:00,2022-07-05 10:54:00,"beaver","chewed stick","N",1899-12-31 10:35:00,"river",1,2,"N","kayak",0.826086956521739,0,0,0,0,0.173913043478261
"274","Pawtuxet",100,2022-07-05,"John Crockett","muskrat",2022-07-05 10:31:00,2022-07-05 10:54:00,"muskrat?","tracks","Y",1899-12-31 10:40:00,"river",1,2,"N","kayak",0.826086956521739,0,0,0,0,0.173913043478261
"275","Pawtuxet",100,2022-07-05,"John Crockett","muskrat",2022-07-05 10:31:00,2022-07-05 10:54:00,"?","small shells","Y",1899-12-31 10:43:00,"river",1,2,"N","kayak",0.826086956521739,0,0,0,0,0.173913043478261
"276","Pawtuxet",100,2022-07-05,"John Crockett","muskrat",2022-07-05 10:31:00,2022-07-05 10:54:00,"muskrat","tracks","Y",1899-12-31 10:51:00,"river",1,2,"N","kayak",0.826086956521739,0,0,0,0,0.173913043478261
"277","Pawtuxet",100,2022-07-05,"John Crockett","muskrat",2022-07-05 10:31:00,2022-07-05 10:54:00,"beaver","chewed stick","N",1899-12-31 10:52:00,"river",1,2,"N","kayak",0.826086956521739,0,0,0,0,0.173913043478261
"278","Narragansett Bay",103,2022-02-09,"Justin Moore","N/A",2022-02-09 09:26:00,2022-02-09 09:35:00,NA,NA,NA,NA,NA,2,2,"N","Foot",0,0,0,0,0.888888888888889,0
"279","Narragansett Bay",103,2022-02-09,"John Crockett","N/A",2022-02-09 09:26:00,2022-02-09 09:34:00,NA,NA,NA,NA,NA,1,5,"N","Foot",0,0,0,0,0.875,0
"280","Narragansett Bay",107,2022-01-13,"Justin Moore","N/A",2022-01-13 10:35:00,2022-01-13 10:54:00,NA,NA,NA,NA,NA,1,2,"N","Kayak",0,0.6875,0.3125,0,0,0
"281","Narragansett Bay",107,2022-01-13,"John Crockett","N/A",2022-01-13 10:36:00,2022-01-13 10:54:00,NA,NA,NA,NA,NA,2,5,"N","Kayak",0,0.875,0,0,0,0.125
"282","Narragansett Bay",107,2022-06-21,"Jess Burr","N/A",2022-06-21 10:44:00,2022-06-21 10:57:00,NA,NA,NA,NA,NA,2,5,"N","kayak",0,0.5,0.166666666666667,0,0,0.333333333333333
"283","Narragansett Bay",107,2022-06-21,"John Crockett","N/A",2022-06-21 10:48:00,2022-06-21 11:03:00,NA,NA,NA,NA,NA,1,2,"N","kayak",0,0,0.5,0,0,0.5
"284","Narragansett Bay",108,2022-02-02,"Justin Moore","N/A",2022-02-02 09:45:00,2022-02-02 10:06:00,"muskrat","track","Y",1899-12-31 09:48:00,"forested swamp",2,2,"Y","Foot",0,0,0,0,0,1
"285","Narragansett Bay",108,2022-02-02,"John Crockett","N/A",2022-02-02 09:36:00,2022-02-02 10:06:00,"?","track","Y",1899-12-31 09:39:00,"forested swamp",1,5,"Y","Foot",0,0,0,0,0,1
"286","Narragansett Bay",111,2022-02-04,"Justin Moore","N/A",2022-02-04 11:04:00,2022-02-04 11:18:00,NA,NA,NA,NA,NA,NA,2,"N","Foot",0,0,0.642857142857143,0,0,0
"287","Narragansett Bay",111,2022-02-04,"John Crockett","N/A",2022-02-04 11:05:00,2022-02-04 11:18:00,NA,NA,NA,NA,NA,1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"288","Narragansett Bay",114,2022-02-09,"Justin Moore","N/A",2022-02-09 08:54:00,2022-02-09 09:11:00,NA,NA,NA,NA,NA,2,2,"N","Foot",0,0,0.352941176470588,0,0.117647058823529,0
"289","Narragansett Bay",114,2022-02-09,"John Crockett","N/A",2022-02-09 08:54:00,2022-02-09 09:13:00,"raccoon","track","Y",1899-12-31 08:56:00,"forested swamp",1,5,"N","Foot",0,0,0.210526315789474,0,0.315789473684211,0
"290","Narragansett Bay",115,2022-01-13,"Justin Moore","N/A",2022-01-13 11:26:00,2022-01-13 11:57:00,NA,NA,NA,NA,NA,1,2,"N","Kayak",0,1,0,0,0,0
"291","Narragansett Bay",115,2022-01-13,"John Crockett","N/A",2022-01-13 11:26:00,2022-01-13 11:57:00,NA,NA,NA,NA,NA,2,5,"N","Kayak",0,1,0,0,0,0
"292","Narragansett Bay",115,2022-06-21,"Jess Burr","N/A",2022-06-21 11:26:00,2022-06-21 11:56:00,"otter","shell","N",1899-12-31 11:49:00,"salt water marsh",2,5,"N","kayak and a little walking",0,1,0,0,0,0
"293","Narragansett Bay",115,2022-06-21,"John Crockett","N/A",2022-06-21 11:26:00,2022-06-21 11:48:00,NA,NA,NA,NA,NA,1,2,"N","kayak",0,1,0,0,0,0
"294","Narragansett Bay",116,2022-01-26,"Justin Moore","N/A",2022-01-26 09:05:00,2022-01-26 09:50:00,"muskrat?","platform","N",1899-12-31 09:15:00,"pond edge",2,5,"N","Foot",0.977777777777778,0,0,0,0,0.0222222222222222
"295","Narragansett Bay",116,2022-01-26,"Justin Moore","N/A",2022-01-26 09:05:00,2022-01-26 09:50:00,"muskrat","platform","N",1899-12-31 09:26:00,"pond edge",2,5,"N","Foot",0.977777777777778,0,0,0,0,0.0222222222222222
"296","Narragansett Bay",116,2022-01-26,"Justin Moore","N/A",2022-01-26 09:05:00,2022-01-26 09:50:00,"muskrat","lodge","Y",1899-12-31 09:47:00,"pond edge",2,5,"N","Foot",0.977777777777778,0,0,0,0,0.0222222222222222
"297","Narragansett Bay",116,2022-01-26,"John Crockett","N/A",2022-01-26 09:05:00,2022-01-26 09:40:00,"?","track","N",1899-12-31 09:10:00,"pond edge",NA,2,"N","Foot",1,0,0,0,0,0
"298","Narragansett Bay",116,2022-01-26,"John Crockett","N/A",2022-01-26 09:05:00,2022-01-26 09:40:00,"otter","shells","Y",1899-12-31 09:21:00,"pond edge",NA,2,"N","Foot",1,0,0,0,0,0
"299","Narragansett Bay",116,2022-01-26,"John Crockett","N/A",2022-01-26 09:05:00,2022-01-26 09:40:00,"muskrat","push up","Y",1899-12-31 09:26:00,"pond edge",NA,2,"N","Foot",1,0,0,0,0,0
"300","Narragansett Bay",116,2022-01-26,"John Crockett","N/A",2022-01-26 09:05:00,2022-01-26 09:40:00,"muskrat","platform","Y",1899-12-31 09:51:00,"pond edge",NA,2,"N","Foot",1,0,0,0,0,0
"301","Narragansett Bay",116,2022-06-22,"Jess Burr","N/A",2022-06-22 10:06:00,2022-06-22 11:00:00,"muskrat","scat","N",1899-12-31 10:08:00,"forested pond",2,5,"N","kayak",0.87037037037037,0,0,0,0,0.12962962962963
"302","Narragansett Bay",116,2022-06-22,"Jess Burr","N/A",2022-06-22 10:06:00,2022-06-22 11:00:00,"muskrat","muskrat","Y",1899-12-31 10:25:00,"forested pond",2,5,"N","kayak",0.87037037037037,0,0,0,0,0.12962962962963
"303","Narragansett Bay",116,2022-06-22,"John Crockett","muskrat",2022-06-22 10:04:00,2022-06-22 10:58:00,"muskrat","scat","Y",1899-12-31 10:15:00,"pond",1,2,"N","kayak",0.981481481481482,0,0,0,0,0.0185185185185185
"304","Narragansett Bay",116,2022-06-22,"John Crockett","muskrat",2022-06-22 10:04:00,2022-06-22 10:58:00,"muskrat","platform","Y",1899-12-31 10:22:00,"pond",1,2,"N","kayak",0.981481481481482,0,0,0,0,0.0185185185185185
"305","Narragansett Bay",116,2022-06-22,"John Crockett","muskrat",2022-06-22 10:04:00,2022-06-22 10:58:00,"muskrat","scat","N",1899-12-31 10:43:00,"pond",1,2,"N","kayak",0.981481481481482,0,0,0,0,0.0185185185185185
"306","Narragansett Bay",116,2022-06-22,"John Crockett","muskrat",2022-06-22 10:04:00,2022-06-22 10:58:00,"muskrat","platform","N",1899-12-31 10:49:00,"pond",1,2,"N","kayak",0.981481481481482,0,0,0,0,0.0185185185185185
"307","Narragansett Bay",120,2022-01-06,"John Crockett","N/A",2022-01-06 09:48:00,2022-01-06 10:49:00,"?","scat","Y",1899-12-31 09:48:00,"emergent marsh",1,2,"N","Foot",0.39344262295082,0.245901639344262,0,0,0,0.360655737704918
"308","Narragansett Bay",120,2022-01-06,"John Crockett","N/A",2022-01-06 09:48:00,2022-01-06 10:49:00,"?","scat","Y",1899-12-31 09:59:00,"emergent marsh",1,2,"N","Foot",0.39344262295082,0.245901639344262,0,0,0,0.360655737704918
"309","Narragansett Bay",120,2022-01-06,"John Crockett","N/A",2022-01-06 09:48:00,2022-01-06 10:49:00,"muskrat","scat","Y",1899-12-31 10:43:00,"emergent marsh",1,2,"N","Foot",0.39344262295082,0.245901639344262,0,0,0,0.360655737704918
"310","Narragansett Bay",120,2022-01-06,"Justin Moore","N/A",2022-01-06 09:48:00,2022-01-06 10:46:00,"muskrat?","lodge","Y",1899-12-31 10:02:00,"emergent marsh",2,5,"N","Foot",0.224137931034483,0.275862068965517,0,0,0,0.5
"311","Narragansett Bay",120,2022-06-22,"Jess Burr","N/A",2022-06-22 12:36:00,2022-06-22 13:03:00,"muskrat","scat","Y",1899-12-31 12:38:00,"grassy pond",2,5,"N","kayak",1,0,0,0,0,0
"312","Narragansett Bay",120,2022-06-22,"Jess Burr","N/A",2022-06-22 12:36:00,2022-06-22 13:03:00,"muskrat","scat","Y",1899-12-31 12:48:00,"raised mud grassy pond",2,5,"N","kayak",1,0,0,0,0,0
"313","Narragansett Bay",120,2022-06-22,"Jess Burr","N/A",2022-06-22 12:36:00,2022-06-22 13:03:00,"muskrat","scat","N",1899-12-31 12:50:00,"raised mud on grassy pond",2,5,"N","kayak",1,0,0,0,0,0
"314","Narragansett Bay",120,2022-06-22,"Jess Burr","N/A",2022-06-22 12:36:00,2022-06-22 13:03:00,"muskrat","scat","N",1899-12-31 12:58:00,"root ball on grassy pond",2,5,"N","kayak",1,0,0,0,0,0
"315","Narragansett Bay",120,2022-06-22,"Jess Burr","N/A",2022-06-22 12:36:00,2022-06-22 13:03:00,"muskrat","scat","N",1899-12-31 13:00:00,"grassy pond",2,5,"N","kayak",1,0,0,0,0,0
"316","Narragansett Bay",120,2022-06-22,"John Crockett","muskrat",2022-06-22 12:40:00,2022-06-22 13:02:00,"muskrat","scat","Y",1899-12-31 12:41:00,"emergent marsh/pond edge",1,2,"N","kayak",1,0,0,0,0,0
"317","Narragansett Bay",121,2022-01-05,"Justin Moore","N/A",2022-01-05 10:52:00,2022-01-05 11:51:00,"otter","scat","Y",1899-12-31 11:08:00,NA,2,5,"N","Kayak",0.491525423728814,0,0,0,0,0.508474576271186
"318","Narragansett Bay",121,2022-01-05,"John Crockett","N/A",2022-01-05 10:51:00,2022-01-05 11:51:00,"otter","latrine","Y",1899-12-31 11:02:00,"shrub swamp",1,2,"N","Foot",0.566666666666667,0.0166666666666667,0,0,0,0.416666666666667
"319","Narragansett Bay",121,2022-01-05,"John Crockett","N/A",2022-01-05 10:51:00,2022-01-05 11:51:00,"beaver","chewed stick","Y",1899-12-31 11:41:00,"emergent marsh",1,2,"N","Foot",0.566666666666667,0.0166666666666667,0,0,0,0.416666666666667
"320","Narragansett Bay",121,2022-01-05,"John Crockett","N/A",2022-01-05 10:51:00,2022-01-05 11:51:00,"muskrat?","chewed veg","Y",1899-12-31 11:42:00,"emergent marsh",1,2,"N","Foot",0.566666666666667,0.0166666666666667,0,0,0,0.416666666666667
"321","Narragansett Bay",121,2022-01-05,"John Crockett","N/A",2022-01-05 10:51:00,2022-01-05 11:51:00,"muskrat?","platform","N",1899-12-31 11:47:00,"emergent marsh",1,2,"N","Foot",0.566666666666667,0.0166666666666667,0,0,0,0.416666666666667
"322","Narragansett Bay",121,2022-06-22,"Jess Burr","N/A",2022-06-22 12:00:00,2022-06-22 12:26:00,"muskrat","scat","Y",1899-12-31 12:05:00,"tall grasses",2,5,"N","kayak",1,0,0,0,0,0
"323","Narragansett Bay",121,2022-06-22,"Jess Burr","N/A",2022-06-22 12:00:00,2022-06-22 12:26:00,"muskrat","scat","Y",1899-12-31 12:08:00,"floating root",2,5,"N","kayak",1,0,0,0,0,0
"324","Narragansett Bay",121,2022-06-22,"Jess Burr","N/A",2022-06-22 12:00:00,2022-06-22 12:26:00,"muskrat","scat","Y",1899-12-31 12:09:00,"floating root",2,5,"N","kayak",1,0,0,0,0,0
"325","Narragansett Bay",121,2022-06-22,"John Crockett","N/A",2022-06-22 12:02:00,2022-06-22 12:26:00,"muskrat","platform","Y",1899-12-31 12:08:00,"pond/emergent marsh",1,2,"N","kayak",0.96,0.04,0,0,0,0
"326","Narragansett Bay",121,2022-06-22,"John Crockett","N/A",2022-06-22 12:02:00,2022-06-22 12:26:00,"muskrat","scat","Y",1899-12-31 12:19:00,"pond/emergent marsh",1,2,"N","kayak",0.96,0.04,0,0,0,0
"327","Narragansett Bay",121,2022-06-22,"John Crockett","N/A",2022-06-22 12:02:00,2022-06-22 12:26:00,"muskrat","platform","Y",1899-12-31 12:25:00,"pond/emergent marsh",1,2,"N","kayak",0.96,0.04,0,0,0,0
"328","Narragansett Bay",122,2022-01-06,"John Crockett","N/A",2022-01-06 11:43:00,2022-01-06 12:20:00,NA,NA,NA,NA,NA,1,2,"N","Foot",0,0.378378378378378,0.027027027027027,0,0,0.594594594594595
"329","Narragansett Bay",122,2022-01-06,"Justin Moore","N/A",2022-01-06 11:43:00,2022-01-06 12:23:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0,0.3,0.025,0,0,0.675
"330","Narragansett Bay",123,2022-01-14,"John Crockett","N/A",2022-01-14 09:33:00,2022-01-14 10:15:00,"otter","latrine","N",1899-12-31 10:07:00,"pond edge",2,2,"N","Foot",0.261904761904762,0.357142857142857,0,0,0.0714285714285714,0.30952380952381
"331","Narragansett Bay",123,2022-01-14,"Justin Moore","N/A",2022-01-14 09:38:00,2022-01-14 10:24:00,"muskrat?","scat","N",1899-12-31 09:59:00,"pond edge",2,5,"N","Foot",0.108695652173913,0,0,0,0.0217391304347826,0.869565217391304
"332","Narragansett Bay",123,2022-01-14,"Justin Moore","N/A",2022-01-14 09:38:00,2022-01-14 10:24:00,"beaver","chewed stick","Y",1899-12-31 10:15:00,"pond edge",2,5,"N","Foot",0.108695652173913,0,0,0,0.0217391304347826,0.869565217391304
"333","Narragansett Bay",123,2022-07-06,"John Crockett","N/A",2022-07-06 11:22:00,2022-07-06 12:06:00,"muskrat?","scat","Y",1899-12-31 11:43:00,"pond",1,2,"N","walking",0.340909090909091,0.272727272727273,0,0,0,0.386363636363636
"334","Narragansett Bay",123,2022-07-06,"Jess Burr","muskrat",2022-07-06 11:20:00,2022-07-06 12:03:00,"muskrat","scat","Y",1899-12-31 11:46:00,"shrubby/forested pond",2,4,"N","walking",0.627906976744186,0.209302325581395,0,0,0,0.162790697674419
"335","Narragansett Bay",125,2022-01-14,"John Crockett","N/A",2022-01-14 10:42:00,2022-01-14 11:04:00,"raccoon","track","Y",1899-12-31 10:58:00,"river edge",2,2,"N","Foot",0,0,0,0,0,1
"336","Narragansett Bay",125,2022-01-14,"Justin Moore","N/A",2022-01-14 10:55:00,2022-01-14 11:18:00,"muskrat","scat","N",1899-12-31 11:04:00,"stream edge",2,5,"N","Foot",0,0,0.0952380952380952,0,0,0.904761904761905
"337","Narragansett Bay",127,2022-01-06,"John Crockett","N/A",2022-01-06 11:13:00,2022-01-06 11:28:00,NA,NA,NA,NA,NA,1,2,"N","Foot",0.133333333333333,0,0.4,0,0,0.466666666666667
"338","Narragansett Bay",127,2022-01-06,"Justin Moore","N/A",2022-01-06 11:16:00,2022-01-06 11:31:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0.2,0,0.133333333333333,0,0,0.666666666666667
"339","Narragansett Bay",129,2022-02-16,"Justin Moore","N/A",2022-02-16 09:13:00,2022-02-16 09:36:00,NA,NA,NA,NA,NA,4,5,"N","Foot",0.260869565217391,0,0,0,0.173913043478261,0.565217391304348
"340","Narragansett Bay",129,2022-02-16,"John Crockett","N/A",2022-02-16 09:12:00,2022-02-16 09:35:00,"beaver","chewed stick","N",1899-12-31 09:27:00,"shrub swamp",1,2,"Y","Foot",0.478260869565217,0,0,0,0.260869565217391,0.260869565217391
"341","Narragansett Bay",134,2022-04-04,"Justin Moore","N/A",2022-04-04 12:47:00,2022-04-04 12:54:00,NA,NA,NA,NA,NA,1,5,"N","Kayak",0,0,0,0,0,0
"342","Narragansett Bay",134,2022-04-04,"John Crockett","N/A",2022-04-04 12:46:00,2022-04-04 12:53:00,NA,NA,NA,NA,NA,2,2,"N","Kayak",0,0,0,0,0,0
"343","Narragansett Bay",148,2022-01-10,"Justin Moore","N/A",2022-01-10 13:57:00,2022-01-10 14:07:00,NA,NA,NA,NA,NA,2,5,"Y","Foot",0,0,0,0,0,1
"344","Narragansett Bay",148,2022-01-10,"John Crockett","N/A",2022-01-10 13:56:00,2022-01-10 14:07:00,NA,NA,NA,NA,NA,1,2,"Y","Foot",0,0,0,0,0,1
"345","Narragansett Bay",149,2022-01-10,"Justin Moore","N/A",2022-01-10 13:32:00,2022-01-10 13:47:00,NA,NA,NA,NA,NA,2,5,"Y","Foot",0,0,0,0,0,1
"346","Narragansett Bay",149,2022-01-10,"John Crockett","N/A",2022-01-10 13:38:00,2022-01-10 13:49:00,NA,NA,NA,NA,NA,1,2,"Y","Foot",0,0,0,0,0,1
"347","Narragansett Bay",151,2022-01-10,"Justin Moore","N/A",2022-01-10 13:04:00,2022-01-10 13:29:00,NA,NA,NA,NA,NA,2,5,"Y","Foot",0,0,0,0,0,1
"348","Narragansett Bay",151,2022-01-10,"John Crockett","N/A",2022-01-10 13:04:00,2022-01-10 13:29:00,NA,NA,NA,NA,NA,1,2,"Y","Foot",0,0,0,0,0,1
"349","Narragansett Bay",153,2022-01-24,"Justin Moore","N/A",2022-01-24 10:51:00,2022-01-24 11:36:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0,0,0,0,0,1
"350","Narragansett Bay",153,2022-01-24,"John Crockett","N/A",2022-01-24 10:50:00,2022-01-24 11:24:00,NA,NA,NA,NA,NA,1,2,"N","Foot",0,0,0,0,0,1
"351","Narragansett Bay",162,2022-01-10,"Justin Moore","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"beaver","chewed stick","Y",1899-12-31 12:17:00,"pond edge",2,5,"Y","Foot",0.0208333333333333,0,0,0,0,0.979166666666667
